14/Aug/2024,Alkem Laboratories Ltd.,ALKEM,100.00,Healthcare,Pharmaceuticals & Drugs,Mid Cap,5682.60,-0.47,2058400.00,-1.54,0.58,0.87,424700.00,278100.00,0.65,-0.06,LongCover,"ALKEM,"
14/Aug/2024,Bharat Petroleum Corporation Ltd.,BPCL,1800.00,Crude Oil,Refineries,Large Cap,325.05,1.04,64301400.00,-1.51,0.67,0.65,35173800.00,18950400.00,0.54,0.01,ShortCover,"BPCL,"
14/Aug/2024,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.00,Logistics,Port,Large Cap,1461.95,-1.45,29706000.00,-1.50,0.74,0.74,14444400.00,11402400.00,0.79,-0.05,LongCover,"ADANIPORTS,"
14/Aug/2024,Bharti Airtel Ltd.,BHARTIARTL,475.00,Telecom,Telecommunication - Service  Provider,Large Cap,1471.70,0.82,40429625.00,-1.49,1.24,1.29,15585225.00,8216550.00,0.53,0.01,AggressiveShortCover,"BHARTIARTL,"
14/Aug/2024,Mphasis Ltd.,MPHASIS,275.00,Information Technology,IT - Software,Mid Cap,2718.85,0.83,4285875.00,-1.49,0.57,0.56,2743950.00,1462175.00,0.53,0.01,ShortCover,"MPHASIS,"
14/Aug/2024,Atul Ltd.,ATUL,100.00,Chemicals,Chemicals,Small Cap,7713.75,1.03,854300.00,1.47,0.79,0.69,205900.00,113100.00,0.55,-0.01,NewLong,"ATUL,"
14/Aug/2024,Tata Motors Ltd.,TATAMOTORS,550.00,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,1062.35,0.84,68790700.00,1.45,0.64,0.71,68800600.00,31017250.00,0.45,-0.01,NewLong,"TATAMOTORS,"
14/Aug/2024,Vedanta Ltd.,VEDL,2300.00,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,420.20,-0.51,155983700.00,-1.45,1.90,1.73,57835800.00,35995000.00,0.62,0.00,AggressiveLongCover,"VEDL,"
14/Aug/2024,Hindustan Petroleum Corporation Ltd.,HINDPETRO,2025.00,Crude Oil,Refineries,Mid Cap,373.10,0.47,53927775.00,-1.43,0.44,0.30,23380650.00,17242875.00,0.74,-0.03,ShortCover,"HINDPETRO,"
14/Aug/2024,Page Industries Ltd.,PAGEIND,15.00,Textile,Textile,Mid Cap,40627.20,-1.11,186480.00,1.43,0.39,0.38,26520.00,14355.00,0.54,-0.06,NewShort,"PAGEIND,"
14/Aug/2024,Deepak Nitrite Ltd.,DEEPAKNTR,300.00,Chemicals,Chemicals,Mid Cap,2846.65,-0.04,2107200.00,1.39,0.80,0.79,2280600.00,1094100.00,0.48,-0.01,NewShort,"DEEPAKNTR,"
14/Aug/2024,Shriram Finance Ltd.,SHRIRAMFIN,300.00,Finance,Finance - NBFC,Large Cap,2895.10,0.13,6631500.00,-1.38,0.70,0.71,2433900.00,1511700.00,0.62,0.00,ShortCover,"SHRIRAMFIN,"
14/Aug/2024,Punjab National Bank,PNB,8000.00,Banking,Bank - Public,Large Cap,113.57,-0.64,276808000.00,-1.32,0.91,0.93,132800000.00,86776000.00,0.65,0.01,LongCover,"PNB,"
14/Aug/2024,HDFC Asset Management Company Ltd.,HDFCAMC,150.00,Finance,Finance - Asset Management,Mid Cap,4144.10,0.05,3010950.00,1.31,0.72,0.72,846000.00,423000.00,0.50,0.00,NewLong,"HDFCAMC,"
14/Aug/2024,Cipla Ltd.,CIPLA,650.00,Healthcare,Pharmaceuticals & Drugs,Large Cap,1563.80,-1.24,9805900.00,-1.30,0.45,0.37,5460000.00,3056950.00,0.56,-0.01,LongCover,"CIPLA,"
14/Aug/2024,TVS Motor Company Ltd.,TVSMOTOR,350.00,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,2605.50,-1.15,5345550.00,-1.29,1.08,1.40,2517550.00,2017750.00,0.80,-0.08,AggressiveLongCover,"TVSMOTOR,"
14/Aug/2024,Eicher Motors Ltd.,EICHERMOT,175.00,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4733.25,-1.44,3853500.00,-1.26,0.35,0.38,2222675.00,1311275.00,0.59,-0.14,LongCover,"EICHERMOT,"
14/Aug/2024,Zydus Lifesciences Ltd.,ZYDUSLIFE,900.00,Healthcare,Pharmaceuticals & Drugs,Large Cap,1170.50,-0.42,20177100.00,1.25,0.92,1.10,8657100.00,4588200.00,0.53,0.05,NewShort,"ZYDUSLIFE,"
14/Aug/2024,Dalmia Bharat Ltd.,DALBHARAT,275.00,Construction Materials,Cement & Construction Materials,Mid Cap,1726.45,-0.51,4804250.00,1.20,0.47,0.42,1733050.00,840950.00,0.49,-0.01,NewShort,"DALBHARAT,"
14/Aug/2024,Kotak Mahindra Bank Ltd.,KOTAKBANK,400.00,Banking,Bank - Private,Large Cap,1747.90,-0.24,36280800.00,1.20,0.78,0.81,12813200.00,5596400.00,0.44,0.00,NewShort,"KOTAKBANK,"
14/Aug/2024,Marico Ltd.,MARICO,1200.00,Fast Moving Consumer Goods,Consumer Food,Mid Cap,650.25,-1.56,14172000.00,1.16,0.67,0.71,11937600.00,5126400.00,0.43,0.00,NewShort,"MARICO,"
14/Aug/2024,Aditya Birla Capital Ltd.,ABCAPITAL,5400.00,Finance,Finance - NBFC,Mid Cap,203.47,-2.03,79066800.00,-1.15,1.73,2.18,32200200.00,19467000.00,0.60,0.01,AggressiveLongCover,"ABCAPITAL,"
